year_built,garage,stories,beds,baths,type,lot_sqft,sqft,sold_price,city,state,tags,total_sqft,building_ratio
1994,0,1,3,2,single_family,6098.0,1054.0,211000.0,Tallahassee,Florida,"['central_air', 'central_heat', 'dining_room', 'dishwasher', 'fireplace', 'single_story', 'shopping']",7152.0,0.17284355526402098
1989,0,2,4,4,single_family,13939.0,4410.0,402000.0,Lansing,Michigan,"['central_air', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'forced_air', 'washer_dryer', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'cathedral_ceiling', 'views']",18349.0,0.3163785063490925
1974,0,1,3,1,single_family,4617.0,1044.0,117000.0,Lansing,Michigan,"['community_outdoor_space', 'forced_air', 'basement', 'single_story', 'garage_1_or_more', 'modern_kitchen', 'large_kitchen', 'fenced_yard', 'farm', 'ranch']",5661.0,0.22612085769980506
1958,0,2,3,2,single_family,7057.0,1872.0,135900.0,Lansing,Michigan,"['community_outdoor_space', 'forced_air', 'washer_dryer', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'big_yard', 'ensuite', 'shopping']",8929.0,0.2652685277029899
2009,2,2,4,3,single_family,5764.0,3022.0,539900.0,Olympia,Washington,"['community_security_features', 'dining_room', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'recreation_facilities', 'washer_dryer', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'modern_kitchen', 'kitchen_island', 'large_kitchen', 'fenced_yard', 'high_ceiling', 'front_porch', 'park', 'playground', 'groundscare']",8786.0,0.5242886884108258
2006,2,2,4,3,single_family,5760.0,2277.0,530000.0,Olympia,Washington,"['community_security_features', 'cul_de_sac', 'dining_room', 'dishwasher', 'fireplace', 'forced_air', 'washer_dryer', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'greenbelt', 'groundscare']",8037.0,0.3953125
1993,2,1,3,2,single_family,6500.0,1658.0,515000.0,Olympia,Washington,"['central_air', 'community_security_features', 'dining_room', 'dishwasher', 'fireplace', 'forced_air', 'recreation_facilities', 'washer_dryer', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'granite_kitchen', 'front_porch']",8158.0,0.2550769230769231
1985,2,1,3,2,single_family,12053.0,1190.0,417500.0,Olympia,Washington,"['community_boat_facilities', 'dining_room', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'recreation_facilities', 'spa_or_hot_tub', 'washer_dryer', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'vaulted_ceiling', 'big_lot', 'efficient', 'park', 'trails', 'lake']",13243.0,0.09873060648801128
2019,2,1,3,2,single_family,12009.0,1840.0,485000.0,Olympia,Washington,"['community_clubhouse', 'community_golf', 'corner_lot', 'cul_de_sac', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'recreation_facilities', 'view', 'washer_dryer', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'open_kitchen', 'big_yard', 'golf_course', 'shopping']",13849.0,0.1532184195186943
1986,2,1,3,2,single_family,8379.0,1352.0,460000.0,Olympia,Washington,"['central_air', 'community_golf', 'community_security_features', 'dining_room', 'dishwasher', 'fireplace', 'hardwood_floors', 'recreation_facilities', 'rv_or_boat_parking', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'open_kitchen', 'fenced_yard', 'golf_course', 'groundscare', 'shopping']",9731.0,0.16135577037832677
1990,0,1,3,2,mobile,0.0,1759.0,115000.0,Olympia,Washington,"['carport', 'dishwasher', 'energy_efficient', 'senior_community', 'spa_or_hot_tub', 'washer_dryer', 'single_story', 'garage_1_or_more', 'fenced_yard', 'rental_property', 'clubhouse', 'medicalcare', 'shopping']",1759.0,0.3272722368594926
1986,2,1,2,2,mobile,10659.0,1440.0,365000.0,Olympia,Washington,"['community_boat_facilities', 'community_clubhouse', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'recreation_facilities', 'spa_or_hot_tub', 'view', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'vaulted_ceiling', 'open_floor_plan', 'floor_plan', 'new_roof', 'clubhouse']",12099.0,0.13509710104137349
1962,0,0,0,0,multi_family,8316.0,2304.0,550000.0,Olympia,Washington,"['forced_air', 'hardwood_floors', 'garage_1_or_more', 'efficient', 'shopping']",10620.0,0.27705627705627706
2006,1,2,2,3,single_family,3570.0,1674.0,439000.0,Olympia,Washington,"['community_security_features', 'dishwasher', 'fireplace', 'forced_air', 'washer_dryer', 'two_or_more_stories', 'garage_1_or_more', 'library', 'trails', 'medicalcare', 'shopping']",5244.0,0.4689075630252101
1995,3,2,3,3,single_family,11800.0,2700.0,789900.0,Olympia,Washington,"['central_air', 'community_clubhouse', 'community_golf', 'community_security_features', 'dining_room', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'golf_course_lot_or_frontage', 'golf_course_view', 'hardwood_floors', 'recreation_facilities', 'spa_or_hot_tub', 'view', 'washer_dryer', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'golf_course', 'views']",14500.0,0.2288135593220339
1978,3,2,3,3,single_family,19040.0,2506.0,619000.0,Olympia,Washington,"['community_security_features', 'cul_de_sac', 'dining_room', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'lake_view', 'recreation_facilities', 'rv_or_boat_parking', 'view', 'water_view', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'waterfront', 'vaulted_ceiling', 'tennis_court', 'park', 'tennis', 'trails', 'lake', 'medicalcare', 'shopping']",21546.0,0.13161764705882353
2003,1,2,3,3,single_family,3500.0,1356.0,430000.0,Olympia,Washington,"['community_security_features', 'dining_room', 'dishwasher', 'fireplace', 'forced_air', 'view', 'washer_dryer', 'two_or_more_stories', 'garage_1_or_more', 'fenced_yard', 'high_ceiling', 'vaulted_ceiling', 'park', 'marina']",4856.0,0.38742857142857146
1938,0,2,2,1,single_family,43560.0,1208.0,440000.0,Olympia,Washington,"['community_security_features', 'dishwasher', 'fireplace', 'hardwood_floors', 'recreation_facilities', 'rv_or_boat_parking', 'washer_dryer', 'two_or_more_stories', 'fenced_yard', 'vaulted_ceiling', 'fruit_trees', 'outbuilding']",44768.0,0.02773186409550046
1940,0,1,1,1,single_family,13939.0,720.0,600000.0,Olympia,Washington,"['dishwasher', 'family_room', 'hardwood_floors', 'ocean_view', 'view', 'washer_dryer', 'water_view', 'single_story', 'waterfront', 'beach']",14659.0,0.05165363368964775
2011,2,2,4,3,single_family,4750.0,2387.0,550000.0,Olympia,Washington,"['central_air', 'community_security_features', 'dining_room', 'dishwasher', 'energy_efficient', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'recreation_facilities', 'view', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'granite_kitchen', 'fenced_yard', 'solar_system', 'solar_panels']",7137.0,0.5025263157894737
1956,2,1,3,2,single_family,5635.0,1425.0,495000.0,Olympia,Washington,"['community_security_features', 'corner_lot', 'dishwasher', 'fireplace', 'hardwood_floors', 'recreation_facilities', 'view', 'single_story', 'garage_1_or_more', 'garage_2_or_more']",7060.0,0.2528837622005324
2016,2,1,3,2,single_family,6004.0,1564.0,540000.0,Olympia,Washington,"['dishwasher', 'family_room', 'recreation_facilities', 'view', 'washer_dryer', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'high_ceiling']",7568.0,0.2604930046635576
2019,3,2,4,4,single_family,40376.0,3195.0,1050000.0,Olympia,Washington,"['central_air', 'community_security_features', 'dining_room', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'recreation_facilities', 'rv_or_boat_parking', 'view', 'washer_dryer', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'fenced_yard', 'vaulted_ceiling', 'media_room', 'big_lot', 'ensuite']",43571.0,0.07913116702991876
1956,0,0,0,0,land,12005.0,0.0,25000.0,Olympia,Washington,['corner_lot'],12005.0,0.0
1973,5,1,3,3,single_family,50551.0,1656.0,615000.0,Olympia,Washington,"['carport', 'community_security_features', 'dining_room', 'dishwasher', 'fireplace', 'hardwood_floors', 'recreation_facilities', 'rv_or_boat_parking', 'view', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'big_yard', 'big_lot']",52207.0,0.03275899586556151
1957,2,1,2,2,single_family,30300.0,2238.0,490000.0,Olympia,Washington,"['dining_room', 'family_room', 'fireplace', 'hardwood_floors', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'fenced_yard', 'floor_plan', 'big_lot', 'efficient', 'trails', 'lake', 'shopping']",32538.0,0.07386138613861386
1979,0,1,2,1,mobile,0.0,840.0,85000.0,Olympia,Washington,"['carport', 'dishwasher', 'forced_air', 'washer_dryer', 'single_story', 'updated_kitchen', 'outbuilding', 'park']",840.0,0.3272722368594926
1968,2,2,3,3,single_family,12149.0,2132.0,470000.0,Olympia,Washington,"['community_security_features', 'dining_room', 'dishwasher', 'fireplace', 'forced_air', 'recreation_facilities', 'rv_or_boat_parking', 'view', 'community_swimming_pool', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'fenced_yard', 'no_hoa', 'new_roof', 'playground']",14281.0,0.17548769446044943
1980,0,1,0,0,condos,2324.0,120.0,93950.0,Olympia,Washington,"['community_boat_facilities', 'community_clubhouse', 'community_gym', 'community_security_features', 'community_spa_or_hot_tub', 'hardwood_floors', 'laundry_room', 'pets_allowed', 'recreation_facilities', 'view', 'community_swimming_pool', 'single_story', 'clubhouse', 'playground', 'golf_course', 'trails', 'lake']",2444.0,0.05163511187607573
1921,1,2,3,1,single_family,6896.0,1165.0,260000.0,Olympia,Washington,"['community_security_features', 'fireplace', 'recreation_facilities', 'view', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'rental_property', 'shopping', 'fixer_upper']",8061.0,0.1689385150812065
1974,2,2,4,2,single_family,9998.0,2317.0,570000.0,Olympia,Washington,"['forced_air', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'big_yard', 'shopping']",12315.0,0.23174634926985396
1978,4,3,4,3,single_family,88867.0,2002.0,689999.0,Olympia,Washington,"['community_security_features', 'dining_room', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'recreation_facilities', 'rv_or_boat_parking', 'washer_dryer', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'updated_kitchen', 'big_yard', 'fruit_trees', 'big_lot', 'new_roof']",90869.0,0.022528047531704683
1999,2,2,4,3,single_family,7205.0,2106.0,485000.0,Olympia,Washington,"['central_air', 'community_security_features', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'fenced_yard', 'master_bedroom', 'new_roof', 'shopping']",9311.0,0.2922970159611381
1962,2,3,5,3,single_family,12149.0,2620.0,415000.0,Olympia,Washington,"['community_security_features', 'dining_room', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'new_roof', 'maintenance']",14769.0,0.21565560951518645
1974,3,2,4,2,single_family,8100.0,1579.0,450000.0,Olympia,Washington,"['community_security_features', 'cul_de_sac', 'dining_room', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'recreation_facilities', 'rv_or_boat_parking', 'washer_dryer', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'open_kitchen', 'fenced_yard', 'shopping']",9679.0,0.19493827160493826
1973,3,1,3,2,single_family,14179.0,1876.0,519450.0,Olympia,Washington,"['carport', 'corner_lot', 'dishwasher', 'fireplace', 'lake_view', 'river_view', 'view', 'washer_dryer', 'water_view', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'waterfront', 'big_yard', 'well_water', 'lake']",16055.0,0.13230834332463504
1979,0,1,2,1,single_family,14545.0,1158.0,364900.0,Olympia,Washington,"['carport', 'community_boat_facilities', 'community_golf', 'community_security_features', 'cul_de_sac', 'dining_room', 'dishwasher', 'fireplace', 'recreation_facilities', 'view', 'single_story', 'vaulted_ceiling', 'boat_dock', 'rv_parking', 'big_lot', 'new_roof', 'clubhouse', 'park', 'golf_course', 'lake', 'beach']",15703.0,0.07961498796837402
1992,2,1,3,2,single_family,9680.0,1618.0,470000.0,Olympia,Washington,"['community_security_features', 'dishwasher', 'family_room', 'fireplace', 'washer_dryer', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'fenced_yard', 'vaulted_ceiling', 'big_lot', 'ensuite']",11298.0,0.16714876033057852
1985,0,1,3,2,single_family,2209.0,1072.0,375000.0,Olympia,Washington,"['community_security_features', 'dining_room', 'dishwasher', 'fireplace', 'recreation_facilities', 'single_story', 'vaulted_ceiling', 'master_bedroom', 'groundscare', 'shopping']",3281.0,0.4852874603893164
1979,0,3,2,2,condos,0.0,943.0,209500.0,Olympia,Washington,"['carport', 'community_outdoor_space', 'corner_lot', 'cul_de_sac', 'dishwasher', 'fireplace', 'laundry_room', 'view', 'washer_dryer', 'two_or_more_stories', 'greenbelt', 'shopping']",943.0,0.3272722368594926
1961,4,1,3,1,single_family,21344.0,1084.0,399950.0,Olympia,Washington,"['carport', 'community_security_features', 'dishwasher', 'recreation_facilities', 'rv_or_boat_parking', 'view', 'washer_dryer', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'modern_kitchen', 'large_kitchen', 'open_kitchen', 'outbuilding', 'shopping']",22428.0,0.050787106446776614
1971,0,1,2,2,mobile,672.0,672.0,135000.0,Olympia,Washington,"['dishwasher', 'energy_efficient', 'fireplace', 'forced_air', 'pets_allowed', 'washer_dryer', 'single_story', 'furniture', 'efficient']",1344.0,1.0
1980,0,0,0,0,multi_family,9549.0,1920.0,425000.0,Olympia,Washington,"['community_park', 'community_security_features', 'recreation_facilities', 'view', 'private_backyard', 'rental_property', 'park', 'shopping', 'fixer_upper']",11469.0,0.20106817467797675
2014,2,2,4,3,single_family,3620.0,1932.0,452000.0,Tumwater,Washington,"['community_security_features', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'washer_dryer', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'kitchen_island', 'open_floor_plan', 'floor_plan']",5552.0,0.5337016574585636
1997,3,1,3,2,single_family,58806.0,2166.0,512500.0,Olympia,Washington,"['central_air', 'community_security_features', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'fenced_yard', 'floor_plan', 'new_roof']",60972.0,0.03683297622691562
1964,1,1,3,2,single_family,8000.0,1874.0,480000.0,Olympia,Washington,"['community_golf', 'community_security_features', 'dining_room', 'dishwasher', 'fireplace', 'hardwood_floors', 'recreation_facilities', 'single_story', 'garage_1_or_more', 'updated_kitchen', 'fenced_yard', 'vaulted_ceiling', 'views']",9874.0,0.23425
2011,3,2,4,5,single_family,6528.0,3599.0,755000.0,Phoenix,Arizona,"['community_outdoor_space', 'community_security_features', 'hill_or_mountain_view', 'recreation_facilities', 'view', 'swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'ensuite', 'gated_community', 'private_courtyard', 'clubhouse', 'security', 'shopping']",10127.0,0.5513174019607843
1996,2,2,4,4,single_family,20909.0,2492.0,475000.0,Harrisburg,Pennsylvania,"['central_air', 'dining_room', 'forced_air', 'spa_or_hot_tub', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'private_backyard', 'vaulted_ceiling', 'farm', 'shopping']",23401.0,0.11918312688316036
1997,0,2,4,2,single_family,443441.0,2762.0,512000.0,Springfield,Illinois,"['central_air', 'den_or_office', 'dishwasher', 'lake_view', 'recreation_facilities', 'view', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'outbuilding', 'pond', 'new_roof']",446203.0,0.006228562537068065
1913,2,2,3,2,single_family,4879.0,1379.0,285000.0,Saint Paul,Minnesota,"['central_air', 'corner_lot', 'dishwasher', 'fireplace', 'forced_air', 'washer_dryer', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'front_porch']",6258.0,0.28263988522238165
1928,2,2,4,4,single_family,6098.0,3106.0,747000.0,Saint Paul,Minnesota,"['central_air', 'dishwasher', 'fireplace', 'forced_air', 'washer_dryer', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen']",9204.0,0.5093473269924566
1996,3,2,6,4,single_family,13939.0,4006.0,644000.0,Lincoln,Nebraska,"['central_air', 'community_outdoor_space', 'dining_room', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'washer_dryer', 'swimming_pool', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'fenced_yard', 'new_roof']",17945.0,0.28739507855656793
1988,2,2,6,4,single_family,6098.0,2774.0,355000.0,Lincoln,Nebraska,"['central_air', 'community_outdoor_space', 'cul_de_sac', 'dining_room', 'dishwasher', 'forced_air', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'floor_plan']",8872.0,0.4549032469662184
1969,0,1,3,2,single_family,17424.0,2058.0,145000.0,Montgomery,Alabama,"['carport', 'central_air', 'central_heat', 'dishwasher', 'laundry_room', 'single_story']",19482.0,0.1181129476584022
1955,0,1,3,2,single_family,9712.0,1432.0,65000.0,Montgomery,Alabama,"['carport', 'central_air', 'city_view', 'community_outdoor_space', 'recreation_facilities', 'single_story']",11144.0,0.14744645799011533
1954,1,1,2,1,single_family,8712.0,964.0,99100.0,Columbia,South Carolina,"['central_air', 'dishwasher', 'forced_air', 'hardwood_floors', 'laundry_room', 'single_story', 'garage_1_or_more', 'fixer_upper']",9676.0,0.11065197428833792
2021,1,2,3,3,single_family,16117.0,0.0,252000.0,Columbia,South Carolina,"['central_air', 'community_outdoor_space', 'dishwasher', 'forced_air', 'laundry_room', 'recreation_facilities', 'two_or_more_stories', 'garage_1_or_more', 'open_floor_plan', 'floor_plan']",16117.0,0.0
1956,0,0,0,0,land,1045440.0,0.0,370512.0,Garnett,South Carolina,['big_lot'],1045440.0,0.0
1930,0,1,3,1,single_family,10890.0,1149.0,150000.0,Columbia,South Carolina,"['central_air', 'dishwasher', 'forced_air', 'laundry_room', 'single_story']",12039.0,0.10550964187327824
1954,0,0,0,0,single_family,0.0,0.0,54167.0,Columbia,South Carolina,[],0.0,0.3272722368594926
1940,0,0,2,1,single_family,20038.0,1070.0,144000.0,Columbia,South Carolina,"['carport', 'central_air', 'city_view', 'dishwasher', 'family_room', 'hardwood_floors', 'laundry_room', 'view', 'washer_dryer', 'rental_property']",21108.0,0.05339854276873939
2007,0,2,3,3,single_family,43560.0,1504.0,260000.0,Columbia,South Carolina,"['central_air', 'central_heat', 'dishwasher', 'fireplace', 'laundry_room', 'recreation_facilities', 'washer_dryer', 'two_or_more_stories']",45064.0,0.03452708907254362
1993,0,1,2,2,mobile,76666.0,0.0,85000.0,Columbia,South Carolina,"['community_outdoor_space', 'laundry_room', 'recreation_facilities', 'washer_dryer', 'single_story', 'rental_property', 'big_lot', 'investment_opportunity']",76666.0,0.0
1974,2,0,4,3,single_family,16988.0,2370.0,295000.0,Columbia,South Carolina,"['central_air', 'community_outdoor_space', 'corner_lot', 'dishwasher', 'fireplace', 'swimming_pool', 'garage_1_or_more', 'garage_2_or_more', 'fenced_yard', 'rv_parking', 'big_lot']",19358.0,0.1395102425241347
1954,0,1,3,1,single_family,213444.0,0.0,220000.0,Columbia,South Carolina,"['community_outdoor_space', 'dishwasher', 'laundry_room', 'recreation_facilities', 'single_story', 'guest_house', 'outbuilding', 'big_lot', 'new_roof']",213444.0,0.0
1992,2,2,4,0,single_family,16117.0,2244.0,331000.0,Columbia,South Carolina,"['central_air', 'city_view', 'community_outdoor_space', 'dining_room', 'dishwasher', 'family_room', 'hardwood_floors', 'laundry_room', 'view', 'washer_dryer', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",18361.0,0.1392318669727617
1954,0,0,0,0,single_family,0.0,0.0,53591.0,Columbia,South Carolina,['corner_lot'],0.0,0.3272722368594926
1969,0,1,3,1,single_family,9583.0,1053.0,86500.0,Columbia,South Carolina,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'corner_lot', 'hardwood_floors', 'single_story']",10636.0,0.10988208285505582
2021,1,0,2,2,single_family,5227.0,1342.0,227500.0,Elgin,South Carolina,"['central_air', 'community_outdoor_space', 'dishwasher', 'family_room', 'laundry_room', 'garage_1_or_more', 'open_floor_plan', 'floor_plan', 'efficient']",6569.0,0.25674383011287544
1994,2,2,4,2,single_family,9583.0,1612.0,227000.0,Columbia,South Carolina,"['central_air', 'central_heat', 'community_outdoor_space', 'dishwasher', 'hardwood_floors', 'laundry_room', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'large_kitchen', 'fenced_yard', 'vaulted_ceiling', 'open_floor_plan', 'floor_plan', 'fruit_trees', 'shopping']",11195.0,0.16821454659292498
2001,2,0,4,2,single_family,29185.0,1670.0,270000.0,Columbia,South Carolina,"['central_air', 'city_view', 'community_outdoor_space', 'dining_room', 'dishwasher', 'laundry_room', 'view', 'garage_1_or_more', 'garage_2_or_more']",30855.0,0.05722117526126435
1954,0,0,0,0,single_family,0.0,0.0,57054.0,Columbia,South Carolina,[],0.0,0.3272722368594926
2021,0,0,3,3,single_family,8276.0,1748.0,305000.0,Elgin,South Carolina,"['carport', 'central_air', 'city_view', 'community_outdoor_space', 'dishwasher', 'laundry_room', 'view', 'big_yard', 'master_bathroom', 'master_suite', 'farm']",10024.0,0.2112131464475592
1954,2,2,4,3,single_family,10498.0,2150.0,380000.0,Columbia,South Carolina,"['central_air', 'city_view', 'community_outdoor_space', 'dining_room', 'dishwasher', 'family_room', 'laundry_room', 'recreation_facilities', 'view', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more']",12648.0,0.20480091445989712
2000,0,1,3,2,single_family,7405.0,1066.0,180000.0,Columbia,South Carolina,"['central_air', 'central_heat', 'community_outdoor_space', 'dishwasher', 'fireplace', 'single_story', 'fenced_yard']",8471.0,0.1439567859554355
2006,0,1,3,2,single_family,9583.0,2233.0,345000.0,Columbia,South Carolina,"['central_heat', 'dishwasher', 'laundry_room', 'single_story', 'garage_1_or_more']",11816.0,0.23301680058436816
1954,0,0,0,0,single_family,0.0,0.0,53325.0,Columbia,South Carolina,[],0.0,0.3272722368594926
1954,0,0,0,0,single_family,0.0,0.0,58075.0,Columbia,South Carolina,[],0.0,0.3272722368594926
1954,0,0,0,0,single_family,0.0,0.0,64975.0,Columbia,South Carolina,[],0.0,0.3272722368594926
1959,0,0,3,2,single_family,0.0,2023.0,305000.0,Columbia,South Carolina,"['carport', 'central_air', 'city_view', 'community_outdoor_space', 'dining_room', 'dishwasher', 'family_room', 'hardwood_floors', 'laundry_room', 'view', 'washer_dryer', 'medicalcare', 'shopping']",2023.0,0.3272722368594926
2006,2,0,6,3,single_family,19166.0,3098.0,335000.0,Columbia,South Carolina,"['central_air', 'community_outdoor_space', 'dining_room', 'dishwasher', 'family_room', 'laundry_room', 'recreation_facilities', 'view', 'community_swimming_pool', 'garage_1_or_more', 'garage_2_or_more', 'waterfront', 'two_or_more_stories', 'open_floor_plan', 'floor_plan', 'front_porch', 'tennis_court', 'water_view', 'playground', 'tennis', 'views', 'lake']",22264.0,0.16164040488364811
1999,2,0,4,4,single_family,31363.0,2638.0,450000.0,Columbia,South Carolina,"['central_air', 'community_outdoor_space', 'corner_lot', 'dishwasher', 'fireplace', 'hardwood_floors', 'garage_1_or_more', 'garage_2_or_more', 'single_story', 'cathedral_ceiling', 'floor_plan', 'big_lot', 'new_roof', 'lake']",34001.0,0.08411185154481396
2020,2,0,3,2,single_family,7405.0,1878.0,263626.0,Elgin,South Carolina,"['central_air', 'city_view', 'community_outdoor_space', 'dishwasher', 'view', 'garage_1_or_more', 'garage_2_or_more', 'single_story', 'big_yard', 'vaulted_ceiling', 'farm', 'ranch']",9283.0,0.2536124240378123
1991,0,2,4,3,single_family,10890.0,1444.0,185000.0,Columbia,South Carolina,"['carport', 'central_air', 'city_view', 'community_outdoor_space', 'dining_room', 'dishwasher', 'family_room', 'laundry_room', 'view', 'two_or_more_stories']",12334.0,0.13259871441689625
1993,0,0,3,3,single_family,10019.0,1369.0,240000.0,Columbia,South Carolina,"['carport', 'central_air', 'city_view', 'community_outdoor_space', 'dishwasher', 'family_room', 'view', 'washer_dryer', 'modern_kitchen', 'open_kitchen', 'big_yard', 'fenced_yard', 'big_bathroom', 'jack_and_jill_bathroom', 'front_porch']",11388.0,0.1366403832717836
1960,0,0,3,2,single_family,0.0,1050.0,255000.0,Columbia,South Carolina,"['central_air', 'community_outdoor_space', 'dining_room', 'dishwasher', 'fireplace', 'hardwood_floors', 'laundry_room', 'washer_dryer', 'single_story', 'private_bathroom', 'master_bedroom', 'front_porch']",1050.0,0.3272722368594926
1930,0,0,1,1,condo_townhome_rowhome_coop,0.0,556.0,165000.0,Columbia,South Carolina,"['carport', 'central_air', 'city_view', 'dishwasher', 'hardwood_floors', 'recreation_facilities', 'view', 'washer_dryer', 'community_swimming_pool', 'high_ceiling', 'hoa', 'shopping']",556.0,0.3272722368594926
1961,0,0,3,2,single_family,23522.0,1584.0,265000.0,Columbia,South Carolina,"['carport', 'central_air', 'city_view', 'dining_room', 'dishwasher', 'family_room', 'hardwood_floors', 'laundry_room', 'view']",25106.0,0.06734121248193181
1950,1,0,5,3,multi_family,5227.0,1980.0,320000.0,Albany,New York,"['central_air', 'community_outdoor_space', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'basement', 'garage_1_or_more', 'park', 'shopping']",7207.0,0.3788023722976851
1925,0,0,4,2,single_family,2614.0,1800.0,13200.0,Charleston,West Virginia,"['garage_1_or_more', 'front_porch', 'big_lot']",4414.0,0.6885998469778117
1925,0,0,3,1,single_family,5663.0,1560.0,38500.0,Charleston,West Virginia,"['fenced_yard', 'front_porch', 'rental_property', 'big_lot']",7223.0,0.2754723644711284
1966,0,0,3,1,single_family,10890.0,1100.0,61050.0,Charleston,West Virginia,"['wooded_land', 'big_lot', 'new_roof']",11990.0,0.10101010101010101
1925,1,0,3,2,single_family,7405.0,1534.0,68750.0,Charleston,West Virginia,"['basement', 'garage_1_or_more', 'outbuilding', 'big_lot']",8939.0,0.20715732613099258
1925,0,0,4,2,single_family,3049.0,2006.0,7590.0,Charleston,West Virginia,['big_lot'],5055.0,0.6579206297146606
1956,0,0,0,0,land,43560.0,0.0,7700.0,Charleston,West Virginia,['big_lot'],43560.0,0.0
1925,0,0,3,1,single_family,6098.0,1248.0,14300.0,Charleston,West Virginia,"['basement', 'front_porch', 'big_lot']",7346.0,0.20465726467694326
1955,3,0,2,2,single_family,19166.0,900.0,62000.0,Charleston,West Virginia,"['community_outdoor_space', 'forced_air', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'rental_property', 'fixer_upper']",20066.0,0.04695815506626318
1925,0,0,0,0,single_family,4792.0,2746.0,91000.0,Charleston,West Virginia,"['basement', 'big_lot']",7538.0,0.5730383973288815
1947,0,0,2,1,single_family,10890.0,800.0,16500.0,Charleston,West Virginia,"['front_porch', 'big_lot']",11690.0,0.07346189164370982
1930,0,0,3,1,single_family,10019.0,1800.0,22000.0,South Charleston,West Virginia,"['forced_air', 'basement', 'fenced_yard', 'big_lot']",11819.0,0.17965864856772132
