year_built,garage,stories,beds,baths,type,lot_sqft,sqft,sold_price,total_sqft,building_ratio,garage_1_or_more,central_air,community_outdoor_space,dishwasher,basement,fireplace,forced_air,single_story,two_or_more_stories,garage_2_or_more,hardwood_floors,laundry_room,washer_dryer,shopping,recreation_facilities,dining_room,community_security_features,view,central_heat,family_room,city_view,fenced_yard,big_lot,floor_plan,new_roof,rental_property,updated_kitchen,community_swimming_pool,farm,ensuite,corner_lot,ranch,big_yard,modern_kitchen,energy_efficient,open_floor_plan,encoded_city,encoded_state
1998,0,0,2,2,1,0.0,1188.0,105000.0,1188.0,0.3272722368594926,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399901.3,399901.3
1923,1,1,2,1,7,4791.0,1634.0,350500.0,6425.0,0.3410561469421833,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,399901.3,399901.3
1962,0,2,6,6,9,0.0,0.0,820000.0,0.0,0.3272722368594926,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,399901.3,399901.3
1958,2,0,3,2,7,9148.0,1464.0,375000.0,10612.0,0.160034980323568,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,399901.3,399901.3
1991,2,0,3,2,7,10019.0,1311.0,410500.0,11330.0,0.13085138237349037,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,399901.3,399901.3
1956,0,0,0,0,10,11761.0,0.0,120000.0,11761.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399901.3,399901.3
1980,2,1,3,2,7,13068.0,1999.0,490000.0,15067.0,0.15296908478726662,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,399901.3,399901.3
2007,2,2,3,3,7,5227.0,2300.0,487000.0,7527.0,0.4400229577195332,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,399901.3,399901.3
1956,2,0,3,2,7,6970.0,1360.0,395000.0,8330.0,0.1951219512195122,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399901.3,399901.3
1930,1,0,3,2,7,6098.0,1424.0,374000.0,7522.0,0.23351918661856347,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,399901.3,399901.3
2001,3,2,4,3,7,7840.0,0.0,750000.0,7840.0,0.0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399901.3,399901.3
1941,2,0,3,3,7,13068.0,1891.0,529900.0,14959.0,0.14470462197734926,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,399901.3,399901.3
1961,2,1,4,2,7,11761.0,2055.0,425000.0,13816.0,0.1747300399625882,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,399901.3,399901.3
1977,2,0,3,2,7,7405.0,1352.0,369900.0,8757.0,0.1825793382849426,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,399901.3,399901.3
1948,1,0,3,1,7,9148.0,1120.0,214400.0,10268.0,0.12243113248797552,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,399901.3,399901.3
2014,2,1,3,2,7,4791.0,1204.0,400000.0,5995.0,0.25130452932581926,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,399901.3,399901.3
1946,2,2,2,1,7,15682.0,1218.0,380000.0,16900.0,0.07766866471113379,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,399901.3,399901.3
1977,2,0,3,2,7,6970.0,1198.0,382000.0,8168.0,0.17187948350071736,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,399901.3,399901.3
1960,2,0,3,2,7,91476.0,1582.0,592790.0,93058.0,0.01729415365779002,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,399901.3,399901.3
2001,2,1,3,2,7,22651.0,1539.0,345000.0,24190.0,0.06794402013156152,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,242118.57,242118.57
1900,3,0,3,0,9,2614.0,2429.0,196000.0,5043.0,0.9292272379495027,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,242118.57,242118.57
1971,0,1,3,2,7,13504.0,1120.0,205000.0,14624.0,0.08293838862559241,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,242118.57,242118.57
2013,1,2,3,3,6,2688.0,2400.0,295000.0,5088.0,0.8928571428571429,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,242118.57,242118.57
1900,0,0,3,0,9,871.0,1478.0,106000.0,2349.0,1.6969001148105625,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242118.57,242118.57
1900,0,3,5,6,6,871.0,1608.0,10000.0,2479.0,1.8461538461538463,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242118.57,242118.57
1900,0,3,4,1,6,871.0,1528.0,71500.0,2399.0,1.754305396096441,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,242118.57,242118.57
1940,0,1,2,1,7,3920.0,728.0,100000.0,4648.0,0.18571428571428572,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242118.57,242118.57
1957,0,2,3,1,7,8712.0,1092.0,208000.0,9804.0,0.12534435261707988,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242118.57,242118.57
1956,0,0,0,0,10,15682.0,0.0,28000.0,15682.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242118.57,242118.57
2019,2,2,3,3,6,2370.0,1848.0,346000.0,4218.0,0.779746835443038,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,242118.57,242118.57
1875,0,2,4,2,7,29621.0,2966.0,219900.0,32587.0,0.1001316633469498,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,242118.57,242118.57
1938,0,2,4,1,7,13504.0,1502.0,195000.0,15006.0,0.11122630331753554,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,242118.57,242118.57
1965,0,1,3,2,7,8276.0,1486.0,270000.0,9762.0,0.17955534074432092,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,242118.57,242118.57
2005,0,2,3,3,4,0.0,1452.0,180000.0,1452.0,0.3272722368594926,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242118.57,242118.57
1923,1,2,3,2,7,27007.0,1742.0,232000.0,28749.0,0.06450179583071056,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,242118.57,242118.57
1928,0,2,2,1,6,2178.0,1080.0,58000.0,3258.0,0.49586776859504134,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242118.57,242118.57
1986,1,1,3,3,7,9148.0,1300.0,275000.0,10448.0,0.14210756449497158,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,242118.57,242118.57
2005,1,1,2,2,4,0.0,1548.0,242000.0,1548.0,0.3272722368594926,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,242118.57,242118.57
1994,1,2,3,3,6,2178.0,1600.0,241500.0,3778.0,0.7346189164370982,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,242118.57,242118.57
2003,2,2,3,3,7,13504.0,1884.0,350000.0,15388.0,0.13951421800947866,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242118.57,242118.57
1904,0,0,3,0,9,1307.0,2136.0,274500.0,3443.0,1.6342769701606732,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,242118.57,242118.57
1953,1,2,3,1,6,871.0,1222.0,107000.0,2093.0,1.4029850746268657,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242118.57,242118.57
1958,0,1,3,2,7,6098.0,2052.0,237000.0,8150.0,0.33650377172843554,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,242118.57,242118.57
1920,0,3,4,2,7,16553.0,2324.0,305000.0,18877.0,0.1403975110251918,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,242118.57,242118.57
1999,2,1,2,2,4,3920.0,1631.0,229000.0,5551.0,0.4160714285714286,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242118.57,242118.57
1927,0,0,4,0,9,3049.0,3137.0,225000.0,6186.0,1.0288619219416202,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,242118.57,242118.57
1913,0,0,4,0,9,2178.0,1442.0,200000.0,3620.0,0.6620752984389348,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242118.57,242118.57
1900,1,0,3,0,9,1742.0,2324.0,30000.0,4066.0,1.3340987370838118,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242118.57,242118.57
2009,2,2,3,3,7,13504.0,1962.0,427900.0,15466.0,0.14529028436018956,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242118.57,242118.57
1913,0,0,4,0,9,2178.0,1330.0,200000.0,3508.0,0.610651974288338,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242118.57,242118.57
1900,0,0,4,0,9,1307.0,1980.0,225000.0,3287.0,1.5149196633511859,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242118.57,242118.57
1951,0,1,2,1,7,10454.0,1299.0,225000.0,11753.0,0.12425865697340731,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,242118.57,242118.57
1955,0,1,3,2,7,12632.0,2215.0,283000.0,14847.0,0.17534832172260925,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,242118.57,242118.57
1948,0,1,3,2,7,11853.0,1637.0,266900.0,13490.0,0.13810849573947523,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,242118.57,242118.57
2023,2,2,3,3,7,15246.0,1518.0,497900.0,16764.0,0.09956709956709957,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,242118.57,242118.57
1987,2,3,2,3,7,3049.0,1476.0,260000.0,4525.0,0.48409314529353886,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,242118.57,242118.57
1988,2,2,3,3,7,3920.0,1488.0,229995.0,5408.0,0.3795918367346939,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,242118.57,242118.57
1989,2,4,4,4,7,42689.0,4733.0,703125.0,47422.0,0.11087165311907049,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,242118.57,242118.57
1995,2,2,3,3,7,9583.0,2341.0,465000.0,11924.0,0.24428675780027131,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,242118.57,242118.57
1900,0,3,3,3,6,1742.0,2601.0,230000.0,4343.0,1.4931113662456945,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,242118.57,242118.57
1923,0,2,3,1,6,2178.0,1440.0,122500.0,3618.0,0.6611570247933884,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,242118.57,242118.57
1996,2,2,4,4,7,20909.0,2492.0,475000.0,23401.0,0.11918312688316036,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,242118.57,242118.57
1907,0,3,4,2,6,1307.0,1876.0,125000.0,3183.0,1.4353481254781943,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242118.57,242118.57
1959,0,1,3,2,7,12197.0,1610.0,210000.0,13807.0,0.13199967205050422,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,242118.57,242118.57
1987,2,2,4,3,7,11326.0,2224.0,385000.0,13550.0,0.19636235211018896,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,242118.57,242118.57
1956,0,0,0,0,10,3049.0,0.0,128500.0,3049.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642566.29,634120.74
1973,1,1,3,2,7,6534.0,2156.0,370000.0,8690.0,0.32996632996632996,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,642566.29,634120.74
1925,4,2,6,3,9,4356.0,2508.0,475000.0,6864.0,0.5757575757575758,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642566.29,634120.74
1975,0,2,4,4,9,4356.0,1992.0,475000.0,6348.0,0.4573002754820937,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,642566.29,634120.74
1932,2,3,5,7,7,14893.0,6225.0,2800000.0,21118.0,0.41798160209494395,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,642566.29,634120.74
1920,0,3,6,3,9,3920.0,3150.0,570000.0,7070.0,0.8035714285714286,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642566.29,634120.74
1984,1,2,2,2,4,0.0,1445.0,325000.0,1445.0,0.3272722368594926,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,404257.77,634120.74
1927,2,2,5,3,7,11500.0,3867.0,541000.0,15367.0,0.3362608695652174,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,642566.29,634120.74
1930,0,2,3,1,7,1743.0,933.0,315000.0,2676.0,0.5352839931153184,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642566.29,634120.74
1960,2,2,3,2,7,6482.0,1517.0,395000.0,7999.0,0.23403270595495218,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,642566.29,634120.74
2001,0,2,3,2,7,3825.0,1232.0,324000.0,5057.0,0.32209150326797387,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,642566.29,634120.74
1920,0,3,7,3,9,3920.0,3116.0,550000.0,7036.0,0.7948979591836735,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642566.29,634120.74
1930,0,0,9,4,9,4278.0,4278.0,960000.0,8556.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642566.29,634120.74
1956,0,0,0,0,10,3916.0,0.0,120000.0,3916.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642566.29,634120.74
1920,0,3,7,3,9,3328.0,2634.0,534000.0,5962.0,0.7914663461538461,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,642566.29,634120.74
1940,0,2,6,2,9,12632.0,2400.0,440000.0,15032.0,0.18999366687777075,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,642566.29,634120.74
1974,2,2,3,5,7,22394.0,3303.0,2500000.0,25697.0,0.1474948646959007,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642566.29,634120.74
1854,2,0,3,2,7,3400.0,1666.0,330000.0,5066.0,0.49,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,642566.29,634120.74
1928,2,3,5,4,7,6098.0,3212.0,1410000.0,9310.0,0.5267300754345687,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,642566.29,634120.74
1983,2,1,2,2,7,7876.0,4952.0,1325000.0,12828.0,0.6287455561198578,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,642566.29,634120.74
1856,0,1,1,2,4,0.0,727.0,240000.0,727.0,0.3272722368594926,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642566.29,634120.74
1947,2,2,3,2,7,11326.0,2264.0,412000.0,13590.0,0.19989404909058803,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,642566.29,634120.74
1929,2,3,6,5,7,21366.0,6551.0,2800000.0,27917.0,0.30660863053449405,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642566.29,634120.74
1920,0,0,5,3,9,3942.0,2546.0,410000.0,6488.0,0.6458650431253171,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,642566.29,634120.74
1880,2,0,4,2,9,3920.0,1986.0,485000.0,5906.0,0.5066326530612245,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,642566.29,634120.74
1923,1,2,3,2,7,3598.0,1560.0,235001.0,5158.0,0.43357420789327406,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642566.29,634120.74
1880,2,0,5,3,9,3049.0,2005.0,475000.0,5054.0,0.6575926533289603,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642566.29,634120.74
2007,0,3,6,3,9,7118.0,2646.0,580000.0,9764.0,0.3717336330429896,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642566.29,634120.74
1953,0,1,3,2,7,4051.0,2144.0,265000.0,6195.0,0.5292520365341891,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,642566.29,634120.74
1930,0,2,4,2,9,3999.0,1944.0,430000.0,5943.0,0.48612153038259565,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,642566.29,634120.74
1828,0,3,1,1,4,0.0,416.0,260000.0,416.0,0.3272722368594926,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,642566.29,634120.74
1905,0,3,8,3,9,5227.0,3016.0,739900.0,8243.0,0.5770040176009184,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,642566.29,634120.74
1839,0,2,4,1,7,4639.0,1121.0,305000.0,5760.0,0.24164690666091831,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642566.29,634120.74
1930,0,2,3,1,7,3049.0,1440.0,315000.0,4489.0,0.4722859954083306,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,642566.29,634120.74
1920,2,2,6,2,7,4857.0,2062.0,320000.0,6919.0,0.4245418982911262,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,642566.29,634120.74
1950,2,2,4,2,7,10001.0,2450.0,599000.0,12451.0,0.24497550244975502,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,642566.29,634120.74
1930,0,2,3,2,7,3049.0,2439.0,340000.0,5488.0,0.7999344047228599,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,642566.29,634120.74
1988,0,2,4,4,9,3485.0,3456.0,450000.0,6941.0,0.9916786226685796,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,642566.29,634120.74
1920,1,0,3,2,7,5000.0,1574.0,431000.0,6574.0,0.3148,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642566.29,634120.74
1930,5,2,3,2,7,3202.0,2101.0,280000.0,5303.0,0.6561524047470331,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642566.29,634120.74
1930,1,2,3,1,7,2853.0,1272.0,300000.0,4125.0,0.4458464773922187,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642566.29,634120.74
1920,2,3,6,3,9,3202.0,3201.0,590000.0,6403.0,0.9996876951905059,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642566.29,634120.74
1930,1,2,4,2,7,3202.0,1542.0,345000.0,4744.0,0.4815740162398501,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642566.29,634120.74
1930,1,2,4,2,9,5001.0,1836.0,425000.0,6837.0,0.367126574685063,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642566.29,634120.74
1890,0,0,4,2,9,3289.0,0.0,371000.0,3289.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642566.29,634120.74
1894,0,1,2,1,4,6970.0,800.0,220000.0,7770.0,0.11477761836441894,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,642566.29,634120.74
